0.796
0.800
0.799
0.803
0.811
0.800
0.804
0.794
0.801
0.805
0.794
0.802
0.799
0.794
0.800
0.799
0.804
0.806
0.797
0.794
0.811
0.795
0.803
0.793
0.809
0.802
0.799
0.797
0.795
0.802
0.795
0.796
0.804
0.801
0.800
0.804
0.796
0.810
0.798
0.788
0.800
0.802
0.795
0.798
0.803
0.802
0.809
0.796
0.801
0.791
0.800
0.795
0.806
0.802
0.804
0.805
0.793
0.806
0.800
0.796
0.799
0.798
0.805
0.802
0.790
0.789
0.799
0.805
0.799
0.808
0.801
0.798
0.799
0.795
0.809
0.793
0.803
0.783
0.798
0.801
0.802
0.795
0.808
0.789
0.805
0.793
0.804
0.797
0.803
0.805
0.798
0.799
0.788
0.805
0.801
0.810
0.801
0.810
0.801
0.789
