0.901
0.898
0.900
0.898
0.900
0.899
0.900
0.900
0.899
0.900
0.900
0.901
0.899
0.900
0.900
0.898
0.898
0.901
0.899
0.900
0.900
0.898
0.899
0.901
0.900
0.901
0.901
0.901
0.900
0.899
0.901
0.901
0.899
0.901
0.900
0.899
0.899
0.900
0.900
0.897
0.900
0.900
0.900
0.900
0.899
0.901
0.900
0.900
0.899
0.899
0.899
0.899
0.898
0.898
0.901
0.899
0.901
0.899
0.898
0.899
0.899
0.899
0.901
0.899
0.899
0.898
0.900
0.900
0.901
0.899
0.899
0.900
0.899
0.901
0.899
0.898
0.899
0.901
0.900
0.900
0.900
0.899
0.899
0.900
0.903
0.900
0.898
0.898
0.898
0.901
0.900
0.899
0.899
0.898
0.899
0.898
0.899
0.900
0.901
0.900
